Call Id;Agent;Date;Time;Topic;Answered (Y/N);Resolved;Speed of answer in seconds;AvgTalkDuration;Satisfaction rating;Calls Answered (Y);Total Calls Resolved
ID1008;Joe;18.01.2021;0.62400462962963;Technical Support;N;N;;;;N;
ID1009;Stewart;18.01.2021;0.63799768518519;Streaming;Y;Y;33;12:02:16 AM;4;Y;
ID1010;Becky;18.01.2021;0.63799768518519;Contract related;N;N;;;;N;
ID1011;Jim;18.01.2021;0.66;Admin Support;N;N;;;;N;
ID1012;Greg;18.01.2021;0.66;Streaming;Y;Y;24;12:03:15 AM;5;Y;
ID1013;Stewart;18.01.2021;0.675;Admin Support;Y;Y;32;12:03:40 AM;5;Y;
ID1014;Joe;18.01.2021;0.675;Contract related;Y;N;24;12:03:46 AM;4;Y;
ID1015;Stewart;18.01.2021;0.70099537037037;Technical Support;Y;Y;96;12:05:29 AM;5;Y;
ID1016;Joe;18.01.2021;0.70099537037037;Technical Support;Y;Y;45;12:02:05 AM;5;Y;
ID1017;Jim;18.01.2021;0.71799768518519;Admin Support;Y;Y;16;12:05:09 AM;1;Y;
ID1018;Greg;18.01.2021;0.71799768518519;Technical Support;Y;Y;75;12:06:56 AM;5;Y;
ID1019;Joe;18.01.2021;0.72099537037037;Contract related;Y;Y;71;12:00:37 AM;3;Y;
ID1020;Stewart;18.01.2021;0.72099537037037;Technical Support;Y;Y;47;12:02:17 AM;3;Y;
ID1021;Stewart;18.01.2021;0.72099537037037;Admin Support;Y;Y;54;12:04:48 AM;3;Y;
ID1022;Becky;18.01.2021;0.72099537037037;Payment related;Y;Y;101;12:04:29 AM;4;Y;
ID1023;Martha;18.01.2021;0.72599537037037;Streaming;Y;Y;46;12:02:07 AM;3;Y;
ID1024;Becky;18.01.2021;0.72599537037037;Technical Support;Y;Y;45;12:06:55 AM;3;Y;
ID1025;Martha;18.01.2021;0.72700231481481;Technical Support;Y;Y;45;12:05:25 AM;4;Y;
ID1026;Jim;18.01.2021;0.72700231481481;Admin Support;Y;Y;30;12:04:58 AM;5;Y;
ID1027;Greg;18.01.2021;0.73799768518519;Technical Support;Y;Y;105;12:04:54 AM;4;Y;
ID1028;Jim;18.01.2021;0.73799768518519;Payment related;Y;Y;102;12:04:54 AM;4;Y;
ID1029;Greg;18.01.2021;0.74700231481481;Payment related;Y;Y;46;12:05:01 AM;3;Y;
ID1030;Stewart;18.01.2021;0.74700231481481;Admin Support;Y;Y;11;12:00:52 AM;1;Y;
ID1031;Dan;19.01.2021;0.37700231481481;Payment related;Y;Y;125;12:06:03 AM;3;Y;
ID1032;Stewart;19.01.2021;0.37700231481481;Admin Support;Y;Y;112;12:01:53 AM;3;Y;
ID1033;Becky;19.01.2021;0.38599537037037;Technical Support;Y;Y;14;12:01:56 AM;3;Y;
ID1034;Joe;19.01.2021;0.38599537037037;Contract related;Y;N;10;12:04:43 AM;4;Y;
ID1035;Martha;19.01.2021;0.38799768518519;Contract related;Y;Y;60;12:00:32 AM;3;Y;
ID1036;Diane;19.01.2021;0.38799768518519;Streaming;Y;Y;59;12:05:02 AM;5;Y;
ID1037;Stewart;19.01.2021;0.4;Technical Support;Y;Y;87;12:03:43 AM;5;Y;
ID1038;Martha;19.01.2021;0.4;Contract related;Y;Y;111;12:03:06 AM;5;Y;
ID1039;Joe;19.01.2021;0.40599537037037;Contract related;N;N;;;;N;
ID1040;Becky;19.01.2021;0.40599537037037;Payment related;Y;Y;10;12:03:11 AM;2;Y;
ID1041;Joe;19.01.2021;0.42599537037037;Technical Support;N;N;;;;N;
ID1042;Joe;19.01.2021;0.42599537037037;Streaming;N;N;;;;N;
ID1043;Greg;19.01.2021;0.43;Payment related;Y;Y;116;12:05:48 AM;5;Y;
ID1044;Diane;19.01.2021;0.43;Admin Support;Y;N;89;12:03:20 AM;3;Y;
ID1045;Becky;19.01.2021;0.44;Contract related;N;N;;;;N;
ID1046;Joe;19.01.2021;0.44;Contract related;Y;N;106;12:03:52 AM;4;Y;
ID1047;Stewart;19.01.2021;0.45299768518519;Streaming;N;N;;;;N;
ID1048;Martha;19.01.2021;0.45299768518519;Streaming;Y;Y;81;12:01:27 AM;4;Y;
ID1049;Dan;19.01.2021;0.47599537037037;Contract related;N;N;;;;N;
ID1050;Jim;19.01.2021;0.47599537037037;Admin Support;Y;Y;96;12:05:39 AM;5;Y;
ID1051;Jim;19.01.2021;0.48900462962963;Payment related;Y;Y;64;12:06:06 AM;5;Y;
ID1052;Jim;19.01.2021;0.48900462962963;Contract related;Y;N;79;12:06:49 AM;1;Y;
ID1053;Jim;19.01.2021;0.49700231481481;Payment related;Y;Y;98;12:02:23 AM;1;Y;
ID1054;Joe;19.01.2021;0.49700231481481;Admin Support;Y;Y;91;12:04:00 AM;5;Y;
ID1055;Martha;19.01.2021;0.52;Streaming;N;N;;;;N;
ID1056;Stewart;19.01.2021;0.52;Contract related;Y;Y;84;12:06:44 AM;2;Y;
ID1057;Joe;19.01.2021;0.52799768518519;Technical Support;Y;Y;47;12:05:58 AM;5;Y;
ID1058;Martha;19.01.2021;0.52799768518519;Payment related;Y;Y;42;12:02:06 AM;5;Y;
ID1059;Dan;19.01.2021;0.54099537037037;Streaming;Y;N;45;12:03:44 AM;4;Y;
ID1060;Dan;19.01.2021;0.54099537037037;Technical Support;N;N;;;;N;
ID1061;Jim;19.01.2021;0.55200231481481;Payment related;Y;Y;19;12:01:36 AM;5;Y;
ID1062;Greg;19.01.2021;0.55200231481481;Contract related;Y;Y;114;12:01:25 AM;3;Y;
ID1063;Jim;19.01.2021;0.55700231481481;Admin Support;Y;Y;94;12:00:57 AM;5;Y;
ID1064;Dan;19.01.2021;0.55700231481481;Payment related;N;N;;;;N;
ID1065;Diane;19.01.2021;0.56;Streaming;Y;Y;99;12:02:16 AM;5;Y;
ID1066;Diane;19.01.2021;0.56;Streaming;Y;Y;23;12:04:32 AM;4;Y;
ID1067;Greg;19.01.2021;0.56700231481481;Technical Support;N;N;;;;N;
ID1068;Dan;19.01.2021;0.56700231481481;Admin Support;Y;Y;80;12:04:52 AM;5;Y;
ID1069;Stewart;19.01.2021;0.56799768518519;Payment related;Y;Y;18;12:05:19 AM;3;Y;
ID1070;Diane;19.01.2021;0.56799768518519;Contract related;N;N;;;;N;
ID1071;Martha;19.01.2021;0.57299768518519;Payment related;Y;Y;104;12:03:33 AM;4;Y;
ID1072;Martha;19.01.2021;0.57299768518519;Payment related;Y;Y;116;12:05:45 AM;3;Y;
ID1073;Stewart;19.01.2021;0.59900462962963;Streaming;Y;Y;44;12:06:09 AM;5;Y;
ID1074;Joe;19.01.2021;0.59900462962963;Payment related;Y;Y;91;12:06:43 AM;4;Y;
ID1075;Greg;19.01.2021;0.625;Contract related;N;N;;;;N;
ID1076;Martha;19.01.2021;0.625;Technical Support;Y;Y;122;12:04:15 AM;3;Y;
ID1077;Becky;19.01.2021;0.64599537037037;Streaming;Y;Y;103;12:02:49 AM;3;Y;
ID1078;Becky;19.01.2021;0.64599537037037;Technical Support;Y;Y;18;12:02:01 AM;5;Y;
ID1079;Jim;19.01.2021;0.64900462962963;Contract related;Y;Y;20;12:02:27 AM;4;Y;
ID1080;Greg;19.01.2021;0.64900462962963;Payment related;Y;Y;93;12:01:41 AM;2;Y;
ID1081;Becky;19.01.2021;0.66299768518519;Admin Support;N;N;;;;N;
ID1082;Joe;19.01.2021;0.66299768518519;Technical Support;Y;Y;63;12:04:20 AM;4;Y;
ID1083;Greg;19.01.2021;0.67299768518519;Contract related;Y;Y;90;12:06:32 AM;4;Y;
ID1084;Dan;19.01.2021;0.67299768518519;Contract related;Y;Y;43;12:04:00 AM;4;Y;
ID1085;Jim;19.01.2021;0.695;Contract related;Y;N;105;12:01:50 AM;4;Y;
ID1086;Joe;19.01.2021;0.695;Contract related;Y;Y;59;12:05:10 AM;5;Y;
ID1087;Joe;19.01.2021;0.70599537037037;Admin Support;Y;Y;115;12:06:47 AM;4;Y;
ID1088;Dan;19.01.2021;0.70599537037037;Payment related;Y;Y;106;12:01:51 AM;4;Y;
ID1089;Becky;19.01.2021;0.71900462962963;Streaming;Y;Y;35;12:00:59 AM;3;Y;
ID1090;Diane;19.01.2021;0.71900462962963;Contract related;Y;Y;48;12:06:35 AM;4;Y;
ID1091;Jim;19.01.2021;0.725;Contract related;N;N;;;;N;
ID1092;Jim;19.01.2021;0.725;Technical Support;Y;Y;56;12:06:38 AM;4;Y;
ID1093;Stewart;20.01.2021;0.37900462962963;Technical Support;N;N;;;;N;
ID1094;Stewart;20.01.2021;0.37900462962963;Admin Support;Y;Y;99;12:04:39 AM;4;Y;
ID1095;Joe;20.01.2021;0.40700231481481;Admin Support;Y;Y;71;12:02:41 AM;3;Y;
ID1096;Stewart;20.01.2021;0.40700231481481;Payment related;Y;Y;54;12:04:24 AM;4;Y;
ID1097;Greg;20.01.2021;0.40700231481481;Admin Support;N;N;;;;N;
ID1098;Dan;20.01.2021;0.40700231481481;Payment related;N;N;;;;N;
ID1099;Jim;20.01.2021;0.40700231481481;Streaming;Y;Y;54;12:01:26 AM;4;Y;
ID1100;Joe;20.01.2021;0.40700231481481;Technical Support;Y;Y;62;12:01:49 AM;2;Y;
ID1101;Stewart;20.01.2021;0.43200231481481;Payment related;Y;Y;24;12:04:08 AM;4;Y;
ID1102;Jim;20.01.2021;0.43200231481481;Admin Support;Y;Y;94;12:04:10 AM;5;Y;
ID1103;Becky;20.01.2021;0.475;Payment related;Y;Y;43;12:00:56 AM;3;Y;
ID1104;Martha;20.01.2021;0.475;Streaming;N;N;;;;N;
ID1105;Joe;20.01.2021;0.5;Streaming;Y;Y;58;12:04:14 AM;5;Y;
ID1106;Greg;20.01.2021;0.5;Payment related;Y;Y;15;12:06:35 AM;1;Y;
ID1107;Becky;20.01.2021;0.505;Contract related;Y;Y;102;12:01:16 AM;1;Y;
ID1108;Greg;20.01.2021;0.505;Contract related;Y;Y;40;12:05:22 AM;2;Y;
ID1109;Diane;20.01.2021;0.51900462962963;Technical Support;Y;Y;63;12:04:50 AM;2;Y;
ID1110;Martha;20.01.2021;0.51900462962963;Streaming;Y;Y;77;12:06:22 AM;4;Y;
ID1111;Martha;20.01.2021;0.54099537037037;Technical Support;Y;Y;93;12:05:30 AM;4;Y;
ID1112;Becky;20.01.2021;0.54099537037037;Streaming;Y;Y;101;12:03:22 AM;5;Y;
ID1113;Stewart;20.01.2021;0.54200231481481;Payment related;Y;Y;34;12:00:34 AM;5;Y;
ID1114;Stewart;20.01.2021;0.54200231481481;Payment related;Y;Y;64;12:01:34 AM;5;Y;
ID1115;Greg;20.01.2021;0.56;Technical Support;Y;N;25;12:06:32 AM;3;Y;
ID1116;Jim;20.01.2021;0.56;Admin Support;Y;Y;122;12:02:13 AM;4;Y;
ID1117;Stewart;20.01.2021;0.56;Streaming;Y;Y;36;12:01:01 AM;4;Y;
ID1118;Stewart;20.01.2021;0.56;Contract related;Y;Y;37;12:01:34 AM;3;Y;
ID1119;Joe;20.01.2021;0.58299768518519;Streaming;Y;Y;112;12:06:46 AM;3;Y;
ID1120;Diane;20.01.2021;0.58299768518519;Payment related;N;N;;;;N;
ID1121;Jim;20.01.2021;0.58599537037037;Admin Support;Y;Y;57;12:04:53 AM;3;Y;
ID1122;Jim;20.01.2021;0.58599537037037;Admin Support;Y;Y;14;12:02:28 AM;3;Y;
ID1123;Becky;20.01.2021;0.66700231481481;Admin Support;Y;Y;72;12:04:11 AM;2;Y;
ID1124;Becky;20.01.2021;0.66700231481481;Admin Support;Y;Y;60;12:06:32 AM;3;Y;
ID1125;Becky;20.01.2021;0.68099537037037;Payment related;Y;Y;52;12:02:57 AM;5;Y;
ID1126;Stewart;20.01.2021;0.68099537037037;Contract related;N;N;;;;N;
ID1127;Joe;20.01.2021;0.73799768518519;Streaming;Y;Y;73;12:00:45 AM;3;Y;
ID1128;Becky;20.01.2021;0.73799768518519;Contract related;Y;Y;108;12:02:20 AM;4;Y;
ID1129;Joe;20.01.2021;0.74700231481481;Streaming;Y;Y;50;12:01:48 AM;4;Y;
ID1130;Stewart;20.01.2021;0.74700231481481;Technical Support;N;N;;;;N;
ID1131;Joe;20.01.2021;0.74799768518519;Admin Support;Y;N;100;12:04:04 AM;2;Y;
ID1132;Joe;20.01.2021;0.74799768518519;Technical Support;Y;Y;69;12:01:22 AM;3;Y;
ID1133;Becky;21.01.2021;0.38900462962963;Streaming;Y;Y;39;12:02:11 AM;1;Y;
ID1134;Jim;21.01.2021;0.38900462962963;Technical Support;Y;Y;71;12:02:54 AM;5;Y;
ID1135;Dan;21.01.2021;0.40099537037037;Streaming;N;N;;;;N;
ID1136;Greg;21.01.2021;0.40099537037037;Technical Support;Y;Y;79;12:01:19 AM;5;Y;
ID1137;Martha;21.01.2021;0.41400462962963;Contract related;Y;Y;57;12:05:24 AM;3;Y;
ID1138;Diane;21.01.2021;0.41400462962963;Admin Support;Y;Y;82;12:04:53 AM;4;Y;
ID1139;Jim;21.01.2021;0.42700231481481;Contract related;Y;Y;73;12:03:13 AM;1;Y;
ID1140;Jim;21.01.2021;0.42700231481481;Technical Support;Y;Y;110;12:02:11 AM;5;Y;
ID1141;Martha;21.01.2021;0.43;Admin Support;Y;Y;106;12:01:49 AM;5;Y;
ID1142;Jim;21.01.2021;0.43;Streaming;Y;Y;92;12:02:13 AM;4;Y;
ID1143;Greg;21.01.2021;0.43400462962963;Streaming;Y;Y;28;12:06:00 AM;4;Y;
ID1144;Martha;21.01.2021;0.43400462962963;Contract related;Y;Y;108;12:06:02 AM;1;Y;
ID1145;Becky;21.01.2021;0.45400462962963;Streaming;Y;Y;57;12:01:47 AM;4;Y;
ID1146;Martha;21.01.2021;0.45400462962963;Contract related;Y;Y;109;12:05:56 AM;3;Y;
ID1147;Greg;21.01.2021;0.45799768518519;Contract related;Y;Y;55;12:01:37 AM;2;Y;
ID1148;Martha;21.01.2021;0.45799768518519;Technical Support;N;N;;;;N;
ID1149;Dan;21.01.2021;0.46900462962963;Payment related;Y;Y;68;12:06:53 AM;1;Y;
ID1150;Jim;21.01.2021;0.46900462962963;Admin Support;Y;N;46;12:00:34 AM;3;Y;
ID1151;Jim;21.01.2021;0.50200231481481;Technical Support;Y;Y;30;12:04:59 AM;3;Y;
ID1152;Martha;21.01.2021;0.50200231481481;Admin Support;Y;Y;107;12:00:50 AM;4;Y;
ID1153;Greg;21.01.2021;0.50200231481481;Technical Support;Y;Y;122;12:06:25 AM;5;Y;
ID1154;Martha;21.01.2021;0.50200231481481;Admin Support;N;N;;;;N;
ID1155;Stewart;21.01.2021;0.505;Technical Support;Y;Y;18;12:00:37 AM;5;Y;
ID1156;Joe;21.01.2021;0.505;Streaming;N;N;;;;N;
ID1157;Joe;21.01.2021;0.65799768518519;Payment related;N;N;;;;N;
ID1158;Joe;21.01.2021;0.65799768518519;Technical Support;N;N;;;;N;
ID1159;Martha;21.01.2021;0.65900462962963;Technical Support;N;N;;;;N;
ID1160;Stewart;21.01.2021;0.65900462962963;Streaming;Y;Y;99;12:02:14 AM;4;Y;
ID1161;Dan;21.01.2021;0.66900462962963;Contract related;Y;Y;52;12:01:47 AM;2;Y;
ID1162;Martha;21.01.2021;0.66900462962963;Admin Support;N;N;;;;N;
ID1163;Becky;21.01.2021;0.68099537037037;Payment related;N;N;;;;N;
ID1164;Jim;21.01.2021;0.68099537037037;Contract related;Y;Y;79;12:00:47 AM;3;Y;
ID1165;Martha;21.01.2021;0.68700231481481;Streaming;Y;Y;112;12:02:51 AM;5;Y;
ID1166;Diane;21.01.2021;0.68700231481481;Payment related;Y;Y;16;12:04:23 AM;3;Y;
ID1167;Joe;21.01.2021;0.69900462962963;Contract related;Y;Y;22;12:06:58 AM;3;Y;
ID1168;Dan;21.01.2021;0.69900462962963;Contract related;Y;Y;115;12:01:25 AM;1;Y;
ID1169;Dan;21.01.2021;0.71599537037037;Technical Support;Y;Y;125;12:04:37 AM;4;Y;
ID1170;Martha;21.01.2021;0.71599537037037;Payment related;Y;Y;68;12:05:06 AM;3;Y;
ID1171;Jim;21.01.2021;0.72700231481481;Technical Support;Y;Y;44;12:01:16 AM;4;Y;
ID1172;Becky;21.01.2021;0.72700231481481;Technical Support;N;N;;;;N;
ID1173;Stewart;21.01.2021;0.72700231481481;Streaming;Y;Y;119;12:00:42 AM;4;Y;
ID1174;Martha;21.01.2021;0.72700231481481;Streaming;Y;Y;62;12:00:54 AM;5;Y;
ID1175;Greg;21.01.2021;0.72700231481481;Streaming;Y;Y;84;12:06:04 AM;5;Y;
ID1176;Martha;21.01.2021;0.72700231481481;Technical Support;N;N;;;;N;
ID1177;Greg;21.01.2021;0.73400462962963;Streaming;Y;Y;75;12:06:28 AM;4;Y;
ID1178;Martha;21.01.2021;0.73400462962963;Payment related;Y;Y;114;12:02:54 AM;4;Y;
ID1179;Dan;21.01.2021;0.735;Technical Support;N;N;;;;N;
ID1180;Stewart;21.01.2021;0.735;Admin Support;Y;Y;21;12:02:10 AM;4;Y;
ID1181;Stewart;22.01.2021;0.38299768518519;Technical Support;N;N;;;;N;
ID1182;Diane;22.01.2021;0.38299768518519;Admin Support;Y;Y;20;12:01:08 AM;3;Y;
ID1183;Diane;22.01.2021;0.38299768518519;Technical Support;Y;Y;112;12:03:37 AM;1;Y;
ID1184;Becky;22.01.2021;0.38299768518519;Streaming;Y;Y;85;12:05:24 AM;4;Y;
ID1185;Martha;22.01.2021;0.39200231481481;Admin Support;Y;Y;34;12:06:07 AM;3;Y;
ID1186;Diane;22.01.2021;0.39200231481481;Streaming;Y;Y;53;12:05:02 AM;4;Y;
ID1187;Martha;22.01.2021;0.40900462962963;Streaming;Y;Y;103;12:02:14 AM;5;Y;
ID1188;Becky;22.01.2021;0.40900462962963;Contract related;Y;Y;98;12:06:53 AM;4;Y;
ID1189;Becky;22.01.2021;0.41599537037037;Technical Support;Y;Y;23;12:04:44 AM;1;Y;
ID1190;Martha;22.01.2021;0.41599537037037;Admin Support;Y;Y;53;12:01:17 AM;2;Y;
ID1191;Becky;22.01.2021;0.44299768518519;Technical Support;N;N;;;;N;
ID1192;Diane;22.01.2021;0.44299768518519;Contract related;Y;N;55;12:04:40 AM;4;Y;
ID1193;Martha;22.01.2021;0.48599537037037;Admin Support;Y;Y;77;12:05:02 AM;5;Y;
ID1194;Becky;22.01.2021;0.48599537037037;Technical Support;Y;Y;46;12:06:05 AM;3;Y;
ID1195;Greg;22.01.2021;0.48799768518519;Technical Support;N;N;;;;N;
ID1196;Martha;22.01.2021;0.48799768518519;Payment related;Y;Y;39;12:05:05 AM;4;Y;
ID1197;Greg;22.01.2021;0.49700231481481;Payment related;Y;Y;13;12:07:00 AM;3;Y;
ID1198;Jim;22.01.2021;0.49700231481481;Admin Support;Y;Y;84;12:05:34 AM;5;Y;
ID1199;Dan;22.01.2021;0.49700231481481;Admin Support;Y;Y;60;12:04:46 AM;3;Y;
ID1200;Dan;22.01.2021;0.49700231481481;Admin Support;Y;Y;32;12:00:35 AM;5;Y;
ID1201;Stewart;22.01.2021;0.53299768518519;Technical Support;N;N;;;;N;
ID1202;Greg;22.01.2021;0.53299768518519;Contract related;N;N;;;;N;
ID1203;Joe;22.01.2021;0.59700231481481;Admin Support;N;N;;;;N;
ID1204;Dan;22.01.2021;0.59700231481481;Payment related;Y;Y;67;12:06:42 AM;4;Y;
ID1205;Stewart;22.01.2021;0.59900462962963;Streaming;Y;N;94;12:03:58 AM;4;Y;
ID1206;Stewart;22.01.2021;0.59900462962963;Streaming;Y;Y;92;12:06:10 AM;1;Y;
ID1207;Becky;22.01.2021;0.61400462962963;Streaming;Y;Y;35;12:01:10 AM;3;Y;
ID1208;Diane;22.01.2021;0.61400462962963;Admin Support;Y;Y;57;12:01:21 AM;5;Y;
ID1209;Stewart;22.01.2021;0.61700231481481;Streaming;N;N;;;;N;
ID1210;Jim;22.01.2021;0.61700231481481;Admin Support;Y;Y;15;12:04:55 AM;4;Y;
ID1211;Becky;22.01.2021;0.61799768518519;Admin Support;Y;N;54;12:03:15 AM;5;Y;
ID1212;Greg;22.01.2021;0.61799768518519;Payment related;Y;Y;99;12:01:00 AM;1;Y;
ID1213;Martha;22.01.2021;0.64599537037037;Contract related;N;N;;;;N;
ID1214;Jim;22.01.2021;0.64599537037037;Streaming;N;N;;;;N;
ID1215;Martha;22.01.2021;0.66400462962963;Streaming;N;N;;;;N;
ID1216;Martha;22.01.2021;0.66400462962963;Admin Support;N;N;;;;N;
ID1217;Martha;22.01.2021;0.66799768518519;Payment related;N;N;;;;N;
ID1218;Becky;22.01.2021;0.66799768518519;Streaming;Y;Y;78;12:01:05 AM;5;Y;
ID1219;Greg;22.01.2021;0.69400462962963;Admin Support;N;N;;;;N;
ID1220;Jim;22.01.2021;0.69400462962963;Payment related;Y;N;35;12:05:09 AM;5;Y;
ID1221;Becky;22.01.2021;0.70200231481481;Contract related;N;N;;;;N;
ID1222;Stewart;22.01.2021;0.70200231481481;Contract related;Y;Y;33;12:06:09 AM;5;Y;
ID1223;Greg;22.01.2021;0.70599537037037;Streaming;Y;Y;72;12:04:09 AM;5;Y;
ID1224;Joe;22.01.2021;0.70599537037037;Technical Support;Y;N;82;12:05:02 AM;1;Y;
ID1225;Greg;22.01.2021;0.72599537037037;Admin Support;N;N;;;;N;
ID1226;Greg;22.01.2021;0.72599537037037;Payment related;Y;Y;115;12:04:12 AM;5;Y;
ID1227;Diane;22.01.2021;0.735;Streaming;Y;Y;64;12:01:42 AM;3;Y;
ID1228;Martha;22.01.2021;0.735;Technical Support;N;N;;;;N;
ID1229;Jim;22.01.2021;0.74099537037037;Payment related;Y;Y;71;12:04:01 AM;2;Y;
ID1230;Becky;22.01.2021;0.74099537037037;Streaming;Y;N;50;12:05:08 AM;3;Y;
ID1231;Greg;23.01.2021;0.39700231481481;Streaming;Y;Y;116;12:01:13 AM;2;Y;
ID1232;Martha;23.01.2021;0.39700231481481;Admin Support;Y;Y;52;12:01:27 AM;5;Y;
ID1233;Greg;23.01.2021;0.40299768518519;Technical Support;Y;Y;112;12:03:37 AM;5;Y;
ID1234;Stewart;23.01.2021;0.40299768518519;Admin Support;Y;Y;116;12:02:42 AM;3;Y;
ID1235;Becky;23.01.2021;0.41099537037037;Payment related;Y;N;112;12:06:18 AM;2;Y;
ID1236;Dan;23.01.2021;0.41099537037037;Streaming;Y;Y;53;12:05:46 AM;4;Y;
ID1237;Diane;23.01.2021;0.415;Admin Support;Y;Y;12;12:05:31 AM;3;Y;
ID1238;Joe;23.01.2021;0.415;Technical Support;Y;N;120;12:00:54 AM;4;Y;
ID1239;Diane;23.01.2021;0.45099537037037;Admin Support;N;N;;;;N;
ID1240;Dan;23.01.2021;0.45099537037037;Technical Support;Y;Y;118;12:02:49 AM;4;Y;
ID1241;Jim;23.01.2021;0.45900462962963;Contract related;Y;Y;121;12:02:49 AM;2;Y;
ID1242;Martha;23.01.2021;0.45900462962963;Streaming;Y;Y;83;12:06:48 AM;5;Y;
ID1243;Joe;23.01.2021;0.47099537037037;Streaming;Y;Y;84;12:01:21 AM;5;Y;
ID1244;Becky;23.01.2021;0.47099537037037;Payment related;Y;N;63;12:05:00 AM;4;Y;
ID1245;Jim;23.01.2021;0.47900462962963;Technical Support;Y;Y;33;12:03:29 AM;3;Y;
ID1246;Dan;23.01.2021;0.47900462962963;Contract related;N;N;;;;N;
ID1247;Greg;23.01.2021;0.48099537037037;Admin Support;Y;N;10;12:01:01 AM;5;Y;
ID1248;Joe;23.01.2021;0.48099537037037;Admin Support;Y;Y;100;12:00:42 AM;5;Y;
ID1249;Diane;23.01.2021;0.48299768518519;Contract related;Y;Y;110;12:05:03 AM;5;Y;
ID1250;Stewart;23.01.2021;0.48299768518519;Payment related;Y;Y;28;12:05:16 AM;2;Y;
ID1251;Joe;23.01.2021;0.48400462962963;Admin Support;Y;Y;74;12:01:15 AM;3;Y;
ID1252;Jim;23.01.2021;0.48400462962963;Admin Support;Y;Y;18;12:01:21 AM;3;Y;
ID1253;Becky;23.01.2021;0.48900462962963;Streaming;Y;Y;22;12:06:12 AM;3;Y;
ID1254;Diane;23.01.2021;0.48900462962963;Streaming;N;N;;;;N;
ID1255;Martha;23.01.2021;0.49700231481481;Contract related;Y;Y;15;12:03:37 AM;3;Y;
ID1256;Martha;23.01.2021;0.49700231481481;Admin Support;Y;Y;120;12:04:12 AM;2;Y;
ID1257;Martha;23.01.2021;0.51;Contract related;Y;Y;26;12:03:47 AM;3;Y;
ID1258;Diane;23.01.2021;0.51;Payment related;Y;Y;33;12:01:44 AM;5;Y;
ID1259;Dan;23.01.2021;0.53;Streaming;Y;Y;18;12:01:14 AM;4;Y;
ID1260;Greg;23.01.2021;0.53;Payment related;Y;Y;29;12:05:55 AM;5;Y;
ID1261;Greg;23.01.2021;0.53799768518519;Payment related;Y;Y;89;12:01:34 AM;2;Y;
ID1262;Martha;23.01.2021;0.53799768518519;Technical Support;N;N;;;;N;
ID1263;Diane;23.01.2021;0.565;Admin Support;Y;Y;44;12:03:12 AM;5;Y;
ID1264;Diane;23.01.2021;0.565;Contract related;Y;N;62;12:03:33 AM;4;Y;
ID1265;Dan;23.01.2021;0.56799768518519;Admin Support;Y;Y;29;12:01:50 AM;5;Y;
ID1266;Joe;23.01.2021;0.56799768518519;Admin Support;Y;Y;10;12:06:42 AM;5;Y;
ID1267;Dan;23.01.2021;0.59299768518519;Payment related;Y;Y;75;12:02:00 AM;4;Y;
ID1268;Martha;23.01.2021;0.59299768518519;Streaming;N;N;;;;N;
ID1269;Dan;23.01.2021;0.62;Technical Support;Y;Y;33;12:01:06 AM;5;Y;
ID1270;Becky;23.01.2021;0.62;Technical Support;N;N;;;;N;
ID1271;Becky;23.01.2021;0.66799768518519;Payment related;Y;N;56;12:01:58 AM;4;Y;
ID1272;Martha;23.01.2021;0.66799768518519;Admin Support;N;N;;;;N;
ID1273;Stewart;23.01.2021;0.67599537037037;Contract related;Y;N;31;12:00:31 AM;3;Y;
ID1274;Greg;23.01.2021;0.67599537037037;Streaming;Y;Y;56;12:01:20 AM;2;Y;
ID1275;Jim;23.01.2021;0.69299768518519;Payment related;Y;Y;53;12:01:43 AM;4;Y;
ID1276;Diane;23.01.2021;0.69299768518519;Technical Support;Y;Y;12;12:05:48 AM;3;Y;
ID1277;Stewart;23.01.2021;0.69799768518519;Streaming;Y;Y;53;12:06:03 AM;3;Y;
ID1278;Diane;23.01.2021;0.69799768518519;Streaming;Y;Y;116;12:04:58 AM;3;Y;
ID1279;Joe;23.01.2021;0.725;Payment related;Y;Y;19;12:01:11 AM;4;Y;
ID1280;Dan;23.01.2021;0.725;Contract related;N;N;;;;N;
ID1281;Joe;23.01.2021;0.73700231481481;Streaming;Y;Y;74;12:05:54 AM;2;Y;
ID1282;Greg;23.01.2021;0.73700231481481;Streaming;Y;Y;85;12:02:44 AM;3;Y;
ID1283;Greg;23.01.2021;0.73900462962963;Contract related;N;N;;;;N;
ID1284;Stewart;23.01.2021;0.73900462962963;Payment related;N;N;;;;N;
ID1285;Dan;24.01.2021;0.37900462962963;Payment related;N;N;;;;N;
ID1286;Diane;24.01.2021;0.37900462962963;Streaming;Y;Y;48;12:06:36 AM;2;Y;
ID1287;Joe;24.01.2021;0.37900462962963;Payment related;Y;Y;57;12:04:32 AM;3;Y;
ID1288;Jim;24.01.2021;0.37900462962963;Admin Support;Y;N;116;12:05:09 AM;3;Y;
ID1289;Greg;24.01.2021;0.38400462962963;Admin Support;Y;Y;21;12:00:50 AM;1;Y;
ID1290;Martha;24.01.2021;0.38400462962963;Contract related;Y;Y;87;12:02:11 AM;3;Y;
ID1291;Joe;24.01.2021;0.38900462962963;Technical Support;Y;Y;42;12:03:56 AM;3;Y;
